batsman,actual_runs,expected_runs,balls,replacement_exp,batting_war
HJW Gardiner,142,164.6044026069697,220,139.91374221592423,0.20862577840757696
BJ Dwarshuis,28,30.570045253917858,40,25.984538465830177,0.20154615341698232
GB Brent,192,223.52254260903513,305,189.99416121767985,0.20058387823201543
Shahnawaz Dhani,4,2.358374105563413,3,2.004617989728901,0.1995382010271099
MJ Humphreys,6,4.754708071802291,10,4.041501861031947,0.19584981389680528
S Mahmood,29,31.83276084678813,51,27.05784671976991,0.1942153280230091
C Cassell,4,2.478965421986894,5,2.10712060868886,0.18928793913111402
DJ Worrall,6,4.903157129328174,4,4.167683559928948,0.1832316440071052
Waqar Younis,17,17.877763093986058,25,15.196098629888148,0.1803901370111852
SV Bahutule,11,10.834478508949323,13,9.209306732606924,0.1790693267393076
L Wood,10,9.658521856967763,10,8.209743578422598,0.17902564215774017
CAK Walton,53,60.2687976920198,88,51.22847803821683,0.1771521961783172
JA Duffy,12,12.056519956209637,21,10.248041962778192,0.1751958037221808
MNK Fernando,75,86.17433043491582,107,73.24818086967844,0.17518191303215644
RT Lyons,5,3.821457671083075,3,3.2482390204206135,0.17517609795793865
CK Hooper,4,2.6586751052897073,3,2.259873839496251,0.1740126160503749
ML Cummins,5,3.8924935640883964,9,3.308619529475137,0.1691380470524863
XJ Doherty,101,116.84428956067417,188,99.31764612657304,0.1682353873426962
Mukesh Kumar,10,9.796522309841102,17,8.327043963364936,0.1672956036635064
JA Richardson,93,107.49873874030438,109,91.37392792925871,0.16260720707412873
Jubair Hossain,5,4.129971608587948,10,3.510475867299756,0.1489524132700244
UDU Chandana,260,304.15868257442634,393,258.5348801882624,0.14651198117376224
K Kamyuka,2,0.636461147846144,2,0.5409919756692224,0.14590080243307776
JP Kotze,407,477.11127292718453,597,405.5445819881068,0.14554180118931867
JW Dernbach,19,20.653059593876172,40,17.555100654794746,0.14448993452052541
GA Manou,7,6.586101046686679,6,5.598185889683677,0.1401814110316323
BJ Currie,14,14.852278923459314,26,12.624437084940418,0.13755629150595822
DNT Zoysa,36,40.73648576104841,55,34.62601289689115,0.13739871031088527
Zaheer Maqsood,5,4.348587959807624,10,3.6962997658364802,0.13037002341635198
BP Kruger,8,7.896288977434409,12,6.711845630819248,0.12881543691807523
SJ Massiah,23,25.553342194698033,47,21.720340865493327,0.1279659134506673
P Jayawickrama,7,6.750825934244613,12,5.738202044107921,0.1261797955892079
MJ Swepson,2,0.9080687009860684,2,0.7718583958381581,0.12281416041618418
RC Irani,67,77.3985991486989,125,65.78880927639406,0.1211190723605938
J Smits,72,83.34750722655768,195,70.84538114257403,0.1154618857425973
T Mayes,8,8.091354990828892,5,6.8776517422045576,0.11223482577954424
Mohammad Haris,30,33.98688222325255,36,28.888849889764668,0.11111501102353323
KV Morea,72,83.45736516763901,119,70.93876039249315,0.10612396075068489
WD Balaji Rao,22,24.63471371804704,43,20.939506660339983,0.10604933396600166
R Hekure,328,384.6606996034837,436,326.96159466296115,0.10384053370388528
SC Getkate,23,25.839457647017312,23,21.963538999964715,0.10364610000352847
M van Schoor,58,67.03255646917816,111,56.97767299880144,0.10223270011985619
CMW Read,156,182.32814703894277,221,154.97892498310136,0.10210750168986352
ML Lewis,4,3.505130950355663,4,2.9793613078023133,0.10206386921976866
A Nortje,40,45.92054484679088,60,39.03246311977225,0.09675368802277476
TL Best,72,83.59896049255941,114,71.0591164186755,0.09408835813244991
YBK Jaiswal,15,16.5672350088527,23,14.082149757524792,0.09178502424752075
Mohammad Kashif,1,0.09687893036759321,11,0.08234709081245423,0.09176529091875459
PDRL Perera,5,4.844031621753897,9,4.117426878490812,0.08825731215091884
KR Sen,2,1.3736820456712526,4,1.1676297388205648,0.08323702611794352
Arshad Khan,14,15.524733797964368,17,13.196023728269711,0.08039762717302885
J Andrew,8,8.482174014929448,13,7.209847912690031,0.0790152087309969
Hazrat Bilal,24,27.310694576268606,72,23.214090389828314,0.07859096101716859
G Snyman,5,4.973414638282582,9,4.227402442540195,0.07725975574598047
DP Hyatt,112,130.86602114167232,189,111.23611797042147,0.07638820295785251
Usman Khan (2),12,13.21934288871687,18,11.23644145540934,0.07635585445906604
CA Reid,8,8.53656350716379,18,7.256078981089221,0.0743921018910779
W O'Rourke,6,6.212578414376089,17,5.280691652219676,0.07193083477803244
Hasibul Hossain,7,7.389774257661243,23,6.281308119012056,0.07186918809879436
KA Hope,138,161.5188340911452,201,137.2910089774734,0.07089910225265897
GJ Batty,25,28.633134234406015,58,24.338164099245112,0.06618359007548875
RT Crandon,5,5.119080866578017,9,4.351218736591314,0.06487812634086856
I Wardlaw,18,20.438006903359117,33,17.37230586785525,0.06276941321447502
Aijaz Ali,5,5.158766146230729,11,4.3849512242961195,0.06150487757038805
Zahid Shah,11,12.225566598592497,20,10.391731608803623,0.06082683911963773
KJ Harding,1,0.5027312918300246,1,0.42732159805552095,0.0572678401944479
PJ Forrest,368,432.2849423116216,577,367.44220096487834,0.05577990351216613
RR Joshi,3,2.8812239422886523,4,2.449040350945354,0.055095964905464576
K Gowtham,2,1.7384467301381916,3,1.4776797206174628,0.052232027938253725
BM Tickner,16,18.22102810983449,28,15.487873893359314,0.05121261066406859
C Viljoen,19,21.75792333134109,23,18.494234831639925,0.05057651683600746
IE O'Brien,3,2.962456661092407,11,2.518088161928546,0.04819118380714542
NAM McLean,5,5.335348187174853,7,4.535045959098625,0.046495404090137527
DSK Madushanka,7,7.688324843734319,6,6.535076117174171,0.04649238828258291
RJ Harris,48,55.944268941455206,48,47.55262860023692,0.044737139976307815
CD de Lange,65,75.95935924200623,94,64.5654553557053,0.04345446442947036
S Joseph,3,3.0935900540746655,6,2.6295515459634657,0.03704484540365342
Ravinderpal Singh,77,90.16009986224984,107,76.63608488291236,0.03639151170876431
R Sharma,1,0.7492867489849353,2,0.636893736637195,0.0363106263362805
JF Kloppenburg,149,174.8671374656752,240,148.6370668458239,0.03629331541760905
DE Budge,237,278.40966160930526,311,236.64821236790945,0.035178763209054865
Abul Hasan,11,12.557796700159589,16,10.67412719513565,0.03258728048643498
B Siddharth,7,7.880377644944189,14,6.69832099820256,0.030167900179743957
Naumanullah,5,5.534368249895783,4,4.704213012411415,0.02957869875885848
RO Hurley,8,9.128516079558057,17,7.7592386676243486,0.024076133237565144
CT Mumba,32,37.40749217282626,56,31.79636834690232,0.02036316530976805
Asad Ali,13,15.099810224938853,16,12.834838691198025,0.016516130880197544
TK Canning,13,15.106580326714765,25,12.84059327770755,0.015940672229245046
RS Gavaskar,93,109.22435536392042,164,92.84070205933236,0.015929794066764202
S Tyagi,1,1.0102575861805376,2,0.858718948253457,0.014128105174654303
P Sarraf,72,84.55770884746237,118,71.87405252034301,0.012594747965698616
B Ward,69,81.03559464329527,106,68.88025544680097,0.011974455319902688
KM Jarvis,195,229.28235945348754,320,194.8900055354644,0.010999446453558904
DOD Rikhi,3,3.4377109116092077,6,2.9220542748678264,0.007794572513217357
GH Bodi,83,97.58742222003826,136,82.94930888703252,0.005069111296748474
GJ McCarter,1,1.1258993108769042,1,0.9570144142453686,0.004298558575463141
BC Fortuin,58,68.20200527865407,91,57.971704486855955,0.0028295513144044548
JPR Lamsam,16,18.8647172966855,30,16.035009702182677,-0.003500970218267696
PS Masvaure,40,47.1194515479299,63,40.05153381574041,-0.005153381574041304
Saad Nasim,99,116.53168945046795,125,99.05193603289776,-0.0051936032897756945
RK Whelan,5,5.950024123522142,12,5.05752050499382,-0.005752050499382033
A Shahzad,40,47.12993857504341,62,40.060447788786895,-0.006044778878689527
ND McKenzie,182,214.20725419826422,260,182.07616606852457,-0.007616606852457153
Pankaj Singh,3,3.639195163751789,3,3.0933158891890207,-0.009331588918902067
M Shiraz,1,1.2939986688887815,1,1.0998988685554643,-0.009989886855546425
Joseph Angara,0,0.15620924517100077,3,0.13277785839535064,-0.013277785839535063
JOA Gordon,22,26.05101620155103,48,22.143363771318374,-0.014336377131837353
KK Ahmed,8,9.585113688281988,17,8.147346635039689,-0.014734663503968903
SA Wijeratne,191,224.88086260371642,275,191.14873321315895,-0.014873321315894828
G Onions,1,1.4047182492463888,2,1.1940105118594304,-0.01940105118594304
RO Hinds,8,9.651720294462484,19,8.203962250293111,-0.020396225029311134
Khaled Ahmed,1,1.4244619033273296,4,1.2107926178282302,-0.021079261782823024
M Zondeki,1,1.4313615137139275,3,1.2166572866568384,-0.021665728665683837
DL Blake,0,0.2981984684523834,2,0.2534686981845259,-0.025346869818452588
Usman Shinwari,6,7.363799007158119,7,6.259229156084401,-0.025922915608440088
KMC Bandara,1,1.488978334639302,3,1.2656315844434067,-0.026563158444340672
CK Tshuma,0,0.33110475112016485,1,0.28143903845214013,-0.028143903845214015
WCA Ganegama,7,8.567320694540948,8,7.2822225903598055,-0.028222259035980544
LR Morris,0,0.34126736407472114,2,0.290077259463513,-0.029007725946351298
IA Nicolson,0,0.3752989891087982,3,0.31900414074247846,-0.031900414074247846
CK Holder,0,0.424872512535322,3,0.36114163565502366,-0.036114163565502365
C Sakariya,0,0.4497787883041914,1,0.38231197005856266,-0.03823119700585627
JA Turner,2,2.8192701306903016,5,2.3963796110867563,-0.03963796110867564
Aman Ali,0,0.4719853000885416,2,0.40118750507526035,-0.04011875050752604
BA Westdijk,0,0.4982435557224497,3,0.4235070223640823,-0.04235070223640823
NT Pascal,0,0.5147239981103069,1,0.43751539839376086,-0.04375153983937609
JH Desai,16,19.338306624228053,38,16.437560630593843,-0.04375606305938433
KT Maphaka,1,1.7073180428674621,3,1.4512203364373428,-0.04512203364373428
Alawi Shukri,1,1.7178036920557411,3,1.46013313824738,-0.046013313824737986
Danish Aziz,12,14.671025279768042,22,12.470371487802835,-0.047037148780283464
RD Chahar,13,15.878390859546851,26,13.496632230614823,-0.04966322306148232
MS Tshabalala,2,2.944323568060038,3,2.502675032851032,-0.05026750328510321
Gurkeerat Singh,13,15.886073693829102,13,13.503162639754736,-0.0503162639754736
AS Luseno,0,0.5974845077776114,3,0.5078618316109696,-0.05078618316109697
SP Jones,1,1.7777204073880886,2,1.5110623462798753,-0.05110623462798754
PHT Kaushal,0,0.602686025239488,1,0.5122831214535648,-0.05122831214535648
MJ Hoggard,5,6.490296769731077,11,5.516752254271415,-0.051675225427141494
D Birrell,0,0.6492095196588931,1,0.5518280917100591,-0.05518280917100591
Zahid Mahmood,9,11.252623131574408,12,9.564729661838246,-0.05647296618382462
S Kaul,1,1.8427841956477327,2,1.5663665663005728,-0.05663665663005728
SK Warne,0,0.6972530973265334,1,0.5926651327275534,-0.05926651327275534
AY Karim,0,0.7254467906453965,2,0.616629772048587,-0.06166297720485871
D Foxcroft,0,0.7759157694634595,1,0.6595284040439405,-0.06595284040439406
CS Martin,2,3.1308864572146438,3,2.6612534886324473,-0.06612534886324473
Babar Hayat,539,634.9095589319154,749,539.6731250921281,-0.06731250921280889
VRV Singh,8,10.262499026885123,13,8.723124172852355,-0.07231241728523549
JW Wilson,1,2.0641696966051377,2,1.754544242114367,-0.07545442421143671
RO Hussain,10,12.653024495168804,20,10.755070820893483,-0.07550708208934828
NGRP Jayasuriya,11,13.852327267511587,14,11.774478177384848,-0.07744781773848483
Robiul Islam,0,0.9413179083193649,1,0.8001202220714602,-0.08001202220714601
S Sriram,3,4.47812006695743,5,3.8064020569138157,-0.08064020569138157
J Drysdale,2,3.316841187605738,6,2.8193150094648773,-0.08193150094648774
Salman Faris,0,0.976890153469815,2,0.8303566304493427,-0.08303566304493427
RM West,0,0.9804442736313381,3,0.8333776325866374,-0.08333776325866374
Omid Shafi Rahman,1,2.180284506113244,7,1.8532418301962574,-0.08532418301962574
A Mishra,43,51.62096678681988,87,43.87782176879689,-0.08778217687968919
Syed Rasel,76,90.4948204530861,168,76.92059738512319,-0.09205973851231875
N Rana,7,9.331668867665831,14,7.931918537515957,-0.09319185375159567
M Faraz Akram,6,8.164484364125034,12,6.939811709506278,-0.09398117095062783
Mohammad Ali,0,1.1262571846215552,2,0.9573186069283219,-0.0957318606928322
Navdeep Saini,15,18.77343076085845,38,15.957416146729681,-0.09574161467296811
OC McCoy,0,1.134208610443125,1,0.9640773188766563,-0.09640773188766563
Mohammad Salman,22,27.031866632368967,40,22.977086637513622,-0.09770866375136222
LN Roche,4,5.868463528324249,10,4.9881939990756115,-0.09881939990756114
Haseebullah Khan,0,1.1898133102553374,2,1.0113413137170368,-0.10113413137170368
Mansoor Amjad,5,7.116555260918183,10,6.049071971780456,-0.10490719717804557
Shahriar Hossain,0,1.2349893806356644,3,1.0497409735403147,-0.10497409735403147
Manjural Islam,2,3.6219436810366954,11,3.078652128881191,-0.1078652128881191
JN Rhodes,2,3.646316542673264,6,3.0993690612722746,-0.10993690612722747
HK Olonga,3,4.827851111353942,12,4.103673444650851,-0.11036734446508509
Mohammad Talha,0,1.3010851120480984,1,1.1059223452408835,-0.11059223452408835
W Jaffer,10,13.069941536838309,23,11.109450306312562,-0.11094503063125619
Zain Abbas,26,31.898944509019113,55,27.114102832666244,-0.11141028326662443
F Hand,0,1.3474637306992068,1,1.1453441710943257,-0.11453441710943257
R Dhawan,12,15.535437998797468,13,13.205122298977848,-0.1205122298977848
SO Dowrich,6,8.480635131439934,8,7.208539861723944,-0.12085398617239437
KC Hodsoll,2,3.7769613029067632,6,3.210417107470749,-0.12104171074707488
T Gwandu,6,8.48910668762116,15,7.215740684477986,-0.12157406844779857
NR Kumar,177,209.67230856840987,306,178.22146228314838,-0.12214622831483837
AR Bisht,15,19.085821661417285,26,16.22294841220469,-0.12229484122046905
Sunzamul Islam,19,23.84225983993986,25,20.26592086394888,-0.12659208639488817
B Geeves,10,13.25733898038748,11,11.268738133329357,-0.12687381333293574
Avesh Khan,23,28.56412657881275,30,24.279507591990836,-0.12795075919908355
IS Sohi,0,1.5619537051012098,2,1.3276606493360283,-0.13276606493360282
LJ Woodcock,14,18.049722016632455,22,15.342263714137585,-0.13422637141375854
A Maregwede,108,128.63895934372377,182,109.3431154421652,-0.13431154421651997
K Mahato,1,2.768037730221076,10,2.3528320706879144,-0.13528320706879143
MMA Jonkman,13,16.891558681839786,38,14.357824879563818,-0.13578248795638181
EHSN Silva,7,9.859692628767595,14,8.380738734452455,-0.13807387344524552
LJ Hamilton,2,3.990886041195272,4,3.392253135015981,-0.13922531350159809
KL Tucker,0,1.6539717449215796,4,1.4058759831833427,-0.14058759831833428
Saleem Elahi,199,235.82929997285893,307,200.4549049769301,-0.1454904976930095
PA Browne,134,159.44145638108944,183,135.52523792392603,-0.15252379239260277
Hammad Azam,79,94.73787453324444,131,80.52719335325777,-0.1527193353257772
B Laughlin,1,2.975929551480342,9,2.5295401187582907,-0.15295401187582908
DC Drakes,11,14.746607096275426,18,12.534616031834112,-0.1534616031834112
J Matharu,7,10.079362006144265,10,8.567457705222624,-0.15674577052226243
J Srinath,31,38.32854964406351,82,32.57926719745398,-0.15792671974539801
LC Romero,1,3.056433224214045,7,2.597968240581938,-0.15979682405819381
UWMBCA Welegedara,4,6.613106157678997,9,5.6211402340271475,-0.16211402340271475
CK Langeveldt,70,84.26599854363228,120,71.62609876208744,-0.16260987620874373
M Mpongwana,1,3.1222838647453486,2,2.653941285033546,-0.1653941285033546
SD Heazlett,4,6.660533045913662,11,5.661453089026613,-0.16614530890266127
Mohammad Iqbal,33,40.79058838451872,56,34.67200012684091,-0.16720001268409135
BB Seebaran,4,6.67318062255665,14,5.672203529173152,-0.1672203529173152
Zakir Hasan,1,3.188600163713306,5,2.7103101391563102,-0.17103101391563102
Ansh Tandon,10,13.807569041045092,18,11.736433684888327,-0.17364336848883272
K Phillip,0,2.0428901425675785,2,1.7364566211824417,-0.17364566211824417
D Mongia,324,383.2379096361301,540,325.7522231907106,-0.17522231907105948
R Vinay Kumar,86,103.23997660241301,150,87.75398011205105,-0.17539801120510531
MA Suji,36,44.447797029363926,51,37.78062747495934,-0.17806274749593384
MKGCP Lakshitha,4,6.823199921904212,6,5.79971993361858,-0.17997199336185804
DG Blampied,7,10.422410117886995,13,8.859048600203947,-0.18590486002039466
RW Staple,4,6.895729069178217,13,5.861369708801484,-0.1861369708801484
Tanveer Ahmed,4,7.035810315085019,12,5.980438767822266,-0.19804387678222657
Aizaz Cheema,26,32.94774876050114,45,28.00558644642597,-0.20055864464259693
R Walters,0,2.3603368305694334,6,2.0062863059840184,-0.20062863059840183
S Muthusamy,2,4.768973463440463,3,4.053627443924393,-0.2053627443924393
SD Udal,0,2.436054444655222,2,2.070646277956939,-0.20706462779569387
R Dhakal,5,8.318445765339685,7,7.0706789005387325,-0.20706789005387324
WP Saha,41,50.68079531679575,59,43.07867601927639,-0.20786760192763865
JM Mennie,1,3.6340807445856798,5,3.088968632897828,-0.2088968632897828
Aamer Jamal,5,8.360380113854594,9,7.106323096776405,-0.21063230967764052
Saqib Ali,29,36.627487365628824,53,31.1333642607845,-0.21333642607845
JL Denly,446,527.2158652733008,645,448.1334854823057,-0.21334854823056731
SM Harwood,0,2.522094932230769,4,2.1437806923961538,-0.2143780692396154
SE Findlay,88,106.05643700978841,140,90.14797145832014,-0.21479714583201429
Akeem Jordan,3,6.070448226334604,6,5.159880992384413,-0.2159880992384413
Y Punja,1,3.7213490331007297,7,3.1631466781356203,-0.21631466781356204
AB Dinda,21,27.260594497143785,38,23.171505322572216,-0.21715053225722158
D Joseph,13,17.853848144243127,27,15.175770922606658,-0.21757709226066577
L McCarthy,0,2.5614377221573337,5,2.1772220638337334,-0.21772220638337333
Naved Latif,7,10.850187178578276,17,9.222659101791534,-0.22226591017915337
D Mohammed,0,2.6706099306358624,2,2.270018441040483,-0.2270018441040483
Subashis Roy,1,3.8562296375201814,9,3.277795191892154,-0.2277795191892154
HF Gurney,15,20.36721849322489,33,17.312135719241155,-0.2312135719241155
Shahbaz Ahmed,0,2.7540888682626545,4,2.3409755380232564,-0.23409755380232564
Nahid Rana,4,7.503018405645764,9,6.377565644798899,-0.23775656447988994
LS Baker,11,15.754132509446636,17,13.391012633029641,-0.2391012633029641
V Shetty,7,11.060665729461899,17,9.401565870042614,-0.24015658700426137
AG Puttick,0,2.8386278971309977,5,2.412833712561348,-0.2412833712561348
SF Burger,11,15.80619438884398,20,13.435265230517384,-0.2435265230517384
AK Perera,52,64.04802671608638,83,54.44082270867342,-0.2440822708673423
N Fernandes,5,8.771130926191034,13,7.455461287262379,-0.24554612872623788
GM Ewing,77,93.48161697906806,115,79.45937443220785,-0.2459374432207852
DLS van Bunge,293,347.60401086174886,519,295.4634092324865,-0.24634092324865264
N Pokana,54,66.44356990759984,124,56.47703442145986,-0.24770344214598622
J Yadav,3,6.447998349548466,7,5.480798597116196,-0.24807985971161955
PRP Boissevain,33,41.76440164742882,57,35.4997414003145,-0.24997414003144983
Raza Hasan,0,2.947760896107561,3,2.505596761691427,-0.2505596761691427
G Coetzee,57,70.04317211237823,90,59.536696295521494,-0.25366962955214944
Fahad Alhashmi,0,2.9906995789178437,6,2.542094642080167,-0.2542094642080167
J Blackwood,23,30.120088987449826,43,25.60207563933235,-0.2602075639332352
Reon King,3,6.620275970740055,10,5.627234575129046,-0.2627234575129046
SJ Swanepoel,43,53.68651410917389,99,45.63353699279781,-0.2633536992797808
BA Murphy,3,6.665237039699237,11,5.665451483744351,-0.2665451483744351
Kamran Shazad,0,3.1367448600957752,3,2.666233131081409,-0.2666233131081409
K Christie,0,3.170462365042387,3,2.694893010286029,-0.2694893010286029
W Sutherland,18,24.39309423592947,33,20.73413010054005,-0.273413010054005
Steven Ryan Taylor,205,244.4637904892661,318,207.7942219158762,-0.2794221915876193
Danish Kaneria,9,13.892378881581129,15,11.80852204934396,-0.280852204934396
NK Yadav,10,15.07696765839252,13,12.815422509633642,-0.28154225096336416
HAPW Jayawardene,4,8.025269893849366,10,6.82147940977196,-0.28214794097719603
Khalid Latif,147,176.3065545928068,233,149.86057140388579,-0.28605714038857855
Ali Khan,20,26.924250021985028,35,22.885612518687275,-0.28856125186872744
Y Venugopal Rao,161,192.81765058862794,257,163.89500300033376,-0.2895003000333759
Shan Masood,163,195.18697827717762,242,165.90893153560097,-0.29089315356009704
Nasir Javed,2,5.827265389747092,20,4.953175581285028,-0.2953175581285028
RD Steede,15,21.12867778277125,22,17.95937611535556,-0.29593761153555603
SJ Cameron,9,14.102804935970171,13,11.987384195574645,-0.2987384195574645
AA Paradkar,51,63.54724630256323,85,54.015159357178746,-0.3015159357178746
JS Ababu,0,3.5496777824816474,9,3.0172261151094,-0.30172261151094004
Shabbir Ahmed,6,10.608729287087352,15,9.017419894024249,-0.30174198940242486
ST Gabriel,22,29.440625537303166,58,25.02453170670769,-0.3024531706707691
Shahadat Hossain,60,74.14837728047006,119,63.026120688399544,-0.3026120688399544
SS Tiwary,49,61.21859402549804,57,52.03580492167333,-0.3035804921673332
NM Carter,0,3.5729127626270456,6,3.0369758482329887,-0.3036975848232989
V Permaul,19,25.935991054814174,28,22.04559239659205,-0.3045592396592049
Fahad Nawaz,2,5.980880273485092,10,5.083748232462328,-0.30837482324623283
BDH Stevens,1,4.822272729014371,5,4.098931819662216,-0.30989318196622156
TJ Bishop,0,3.6951760138668783,6,3.1408996117868466,-0.31408996117868465
Jasdeep Singh,293,348.5705274380225,427,296.2849483223191,-0.328494832231911
M Pushpakumara,7,12.115604099229003,21,10.298263484344652,-0.3298263484344652
H Shah,9,14.507986474664145,25,12.331788503464523,-0.3331788503464523
AR White,301,358.04083609749534,498,304.33471068287105,-0.3334710682871048
Aizaz Khan,143,172.17040223188195,216,146.34484189709966,-0.3344841897099656
TD Paine,861,1016.9201598914607,1250,864.3821359077416,-0.3382135907741599
KOK Williams,19,26.333014599784864,27,22.383062409817132,-0.3383062409817132
JL Pattinson,41,52.2367784639014,80,44.40126169431619,-0.340126169431619
Afzaal Haider,0,4.03454278220027,10,3.4293613648702292,-0.3429361364870229
H Osinde,11,16.98649269511463,34,14.438518790847436,-0.3438518790847436
Anop Santosh,2,6.398817846329853,9,5.438995169380375,-0.3438995169380375
R Mutumbami,319,379.3582500927111,447,322.45451257880444,-0.345451257880444
Umar Amin,271,322.89579412140404,408,274.4614250031934,-0.3461425003193426
D Lakshan,2,6.449226309419534,9,5.481842363006604,-0.34818423630066037
DI Joyce,29,38.2219379362002,61,32.48864724577017,-0.3488647245770167
Badal Singh,5,9.989357079751915,12,8.490953517789128,-0.3490953517789128
Akram Khan,57,71.17036985111334,102,60.49481437344633,-0.34948143734463316
KT Sandher,2,6.478400584733137,6,5.506640497023167,-0.3506640497023167
HP Rinke,28,37.08644986899075,64,31.523482388642133,-0.3523482388642133
DS Bajwa,74,91.21176291504716,124,77.52999847779009,-0.3529998477790087
EMDY Munaweera,15,21.806223266148667,29,18.535289776226367,-0.35352897762263674
CB Lambert,39,50.12255501594248,86,42.60417176355111,-0.3604171763551108
Mahedi Hasan,122,147.83249937746373,195,125.65762447084417,-0.3657624470844169
JN Hamilton,5,10.20423010190897,16,8.673595586622623,-0.36735955866226233
GH O'Brien,2,6.689588641907469,6,5.686150345621349,-0.3686150345621349
Muhammad Farooq,4,9.061203343309696,16,7.702022841813242,-0.37020228418132417
RR Ramdass,1,5.539398346206331,9,4.708488594275382,-0.3708488594275382
BR Dorey,2,6.735927246415529,9,5.725538159453199,-0.37255381594531994
Simandeep Singh,0,4.384200039095093,7,3.7265700332308294,-0.37265700332308294
PP Ojha,46,58.50261174788092,114,49.72721998569878,-0.3727219985698781
Hamza Tahir,26,34.981769315440445,81,29.73450391812438,-0.37345039181243783
Aayan Afzal Khan,595,704.4004557215101,829,598.7403873632835,-0.3740387363283503
JAR Blain,67,83.25932460063375,134,70.77042591053868,-0.37704259105386767
T Kaitano,157,189.1441381503161,264,160.7725174277687,-0.377251742776869
FJ Klaassen,48,60.91856459714402,78,51.780779907572416,-0.37807799075724163
M Commins,6,11.520997190570105,13,9.79284761198459,-0.37928476119845894
A Codrington,33,43.290578590751245,79,36.79699180213856,-0.3796991802138557
F Kasteni,9,15.06549773439863,24,12.805673074238834,-0.38056730742388345
D Soraine,3,8.010033683607748,10,6.808528631066586,-0.38085286310665856
NV Ojha,1,5.674459518144106,9,4.82329059042249,-0.38232905904224895
Mrittunjoy Chowdhury,8,13.956289014739562,11,11.862845662528628,-0.3862845662528628
TBM de Leede,113,137.56168430876482,210,116.9274316624501,-0.3927431662450104
LD Madushanka,14,21.098920799051253,26,17.934082679193565,-0.39340826791935657
PG Gillespie,2,7.005219092857355,11,5.954436228928752,-0.39544362289287516
EJB Miles,1,5.843255160163633,7,4.966766886139087,-0.3966766886139087
PP Chawla,38,49.390011753194116,60,41.981509990214995,-0.39815099902149953
HGV Vare,20,28.239014319266495,31,24.00316217137652,-0.400316217137652
MWA van Nierop,4,9.429709179754374,16,8.015252802791217,-0.4015252802791217
VR Aaron,8,14.13599381141467,15,12.015594739702468,-0.4015594739702468
BJ Watling,573,678.8995351984411,860,577.064604918675,-0.4064604918674945
DR Brown,72,89.51709554640614,115,76.08953121444522,-0.4089531214445216
JNT Vare,35,45.997703383479646,71,39.0980478759577,-0.40980478759576966
JJ Atkinson,84,103.66469762732483,152,88.1149929832261,-0.41149929832261023
E Bosch,7,13.078766619631525,9,11.116951626686795,-0.4116951626686795
JB Reva,15,22.49235882535757,27,19.118505001553935,-0.4118505001553935
Nazmul Islam,7,13.120844659609793,14,11.152717960668323,-0.4152717960668323
Enamul Haque jnr,8,14.331226919128376,16,12.18154288125912,-0.41815428812591193
VC Drakes,58,73.23916017545967,124,62.25328614914072,-0.42532861491407203
CKB Kulasekara,38,49.72216924823224,73,42.263843860997405,-0.42638438609974044
Elias Sunny,2,7.371135712883017,11,6.265465355950565,-0.4265465355950565
Ethan D'Souza,9,15.644782814960733,21,13.298065392716623,-0.4298065392716623
KY Ottley,41,53.40054061229193,76,45.39045952044814,-0.43904595204481395
JW Jenner,119,145.17140509623246,176,123.39569433179759,-0.43956943317975855
PT Collins,3,8.717009185449172,10,7.409457807631796,-0.4409457807631796
O Davidson,14,21.68800682417663,33,18.434805800550134,-0.44348058005501334
RJW Topley,20,28.74758108164555,66,24.435443919398715,-0.4435443919398715
SB Bangar,8,14.636937450680236,19,12.4413968330782,-0.44413968330781994
J Mubarak,531,629.9774923605707,833,535.4808685064851,-0.44808685064850806
JNK Shannon,2,7.6849003727410645,8,6.5321653168299045,-0.4532165316829905
Bikram Sob,4,10.080989821157836,19,8.56884134798416,-0.45688413479841594
Shamim Hossain,22,31.279020209990925,38,26.587167178492287,-0.4587167178492287
MHW Papps,32,43.05012215991979,63,36.59260383593182,-0.45926038359318183
T Mufudza,1,6.589297673526034,9,5.600903022497129,-0.4600903022497129
MJ North,6,12.489073838273313,19,10.615712762532317,-0.4615712762532317
Rony Talukdar,4,10.158133568427743,15,8.634413533163581,-0.4634413533163581
GJP Kruger,0,5.491115747527463,10,4.667448385398343,-0.4667448385398343
AN Kervezee,110,134.9080578013027,204,114.6718491311073,-0.4671849131107294
AM Nayar,0,5.525311947017317,7,4.69651515496472,-0.469651515496472
AR Pitcher,30,40.82873655378166,55,34.70442607071441,-0.4704426070714412
AM Fernando,3,9.101832334458678,19,7.736557484289876,-0.4736557484289876
ZB Lion-Cachet,200,240.87141195417306,284,204.7407001610471,-0.4740700161047101
Z Groenewald,4,10.285663775075651,19,8.742814208814304,-0.4742814208814304
TJG Pringle,6,12.65755246483108,14,10.758919595106416,-0.4758919595106416
MN van Wyk,425,505.66932289769073,631,429.8189244630371,-0.4818924463037092
Tareq Aziz,2,8.04498842237025,11,6.838240159014713,-0.48382401590147134
D Gamage,3,9.229580137859905,11,7.845143117180919,-0.48451431171809195
Waheed Ahmed,73,91.58429510417147,131,77.84665083854576,-0.4846650838545756
SM Boland,9,16.351781211478386,22,13.899014029756627,-0.48990140297566265
